92.20623,0.116602102937986,0.1139013452914798,1b42a3fd-8a89-440e-9bc3-a305a6053c1d,logs/pc_snn_thr.csv,235899598,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,0.5,0.2,2021-01-10 04:49:52.300023
89.59372,0.10927873086421346,0.10795964125560535,061bd214-9d4a-433e-a847-b6a1c809040e,logs/pc_snn_thr.csv,235899598,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,0.1,0.2,2021-01-10 04:50:59.847700
96.614845,0.1394207710787459,0.1391255605381166,390ec8e6-7adf-40de-8d30-01f97e44e1c1,logs/pc_snn_thr.csv,235899598,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,0.9,0.2,2021-01-10 04:54:19.585245
97.85962,0.14788784357624468,0.14618834080717488,7adc6f87-6ecc-4563-a779-6ec426be3ce0,logs/pc_snn_thr.csv,235899598,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,1.0,0.2,2021-01-10 04:54:56.576590
112.55595,0.11949824755910006,0.11771300450101027,795ede22-fc8b-4f8f-ac34-36f3a0814501,logs/pc_snn_thr.csv,235899598,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,1.5,0.2,2021-01-10 04:56:25.930211
95.40367,0.1328168234676041,0.13060538116591927,7c30e0d6-3217-4f0c-aa80-bd5e7355a49b,logs/pc_snn_thr.csv,235899598,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,0.8,0.2,2021-01-10 04:57:25.991726
92.34884,0.1896144622823801,0.19899103139013447,e72b1051-ccb5-4daa-bb5f-1722678f8ae6,logs/pc_snn_thr.csv,8627169,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,0.1,0.2,2021-01-10 07:06:52.298517
95.40808,0.19793396052993595,0.2075112107623319,3021487a-7cb7-4f71-820c-85909b55da57,logs/pc_snn_thr.csv,8627169,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,0.5,0.2,2021-01-10 07:40:10.462592
98.716705,0.20724958495457352,0.22118834080717495,7a2bc8ad-b26a-4dc3-8517-b5888f0368f2,logs/pc_snn_thr.csv,8627169,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,0.8,0.2,2021-01-10 07:45:00.697083
113.70443,0.11095738794020323,0.11199551606926685,13999fa9-6a97-46d0-87c7-1be2693b6c36,logs/pc_snn_thr.csv,8627169,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,1.5,0.2,2021-01-10 07:50:30.379353
101.15629,0.2128574063924818,0.22892376681614351,ce0891bb-9b63-4dc0-886c-70606671114e,logs/pc_snn_thr.csv,8627169,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,1.0,0.2,2021-01-10 07:50:37.179266
99.922485,0.21097583472508827,0.22656950672645754,1a43f1dc-2af7-4071-8933-a6042b61e5b3,logs/pc_snn_thr.csv,8627169,NMNIST,2048-500-10,1e-06,10,2.0,128,30,0.95,1.2,0.9,0.2,2021-01-10 07:50:51.807901
