Wall time,Step,Value
1645974951.257406,27392,1514.078125
1645975012.635607,27648,1514.078125
1645975069.032421,27904,1514.078125
1645975125.713113,28160,1514.078125
1645975182.319438,28416,1514.078125
1645975238.793513,28672,1514.078125
1645975300.310011,28928,1514.078125
1645975356.875995,29184,1514.078125
1645975413.141861,29440,1514.078125
1645975469.547345,29696,1514.078125
1645975525.797238,29952,1514.078125
1645975586.9762838,30208,1514.078125
1645975643.558419,30464,1514.078125
1645975700.2754776,30720,1514.078125
1645975757.082352,30976,1514.078125
1645975813.444338,31232,1514.078125
1645975874.278791,31488,1514.078125
1645975930.879897,31744,1514.078125
1645975998.2585468,32000,1514.078125
1645976054.448932,32256,1514.078125
1645976110.777293,32512,1514.078125
1645976171.858773,32768,1514.078125
1645976228.344492,33024,1514.078125
1645976284.741308,33280,1514.078125
1645976341.139005,33536,1514.078125
1645976402.237671,33792,1514.078125
1645976458.539903,34048,1514.078125
1645976514.955928,34304,1514.078125
1645976571.268973,34560,1514.078125
1645976627.528682,34816,1514.078125
1645976688.60008,35072,1514.078125
1645976744.81296,35328,1514.078125
1645976801.21893,35584,1514.078125
1645976857.530957,35840,1514.078125
1645976913.787505,36096,1514.078125
1645976975.444993,36352,1514.078125
1645977031.651874,36608,1514.078125
1645977087.93372,36864,1514.078125
1645977144.497525,37120,1514.078125
1645977200.798598,37376,1514.078125
1645977262.1073,37632,1514.078125
1645977318.46342,37888,1514.078125
1645977374.717518,38144,1514.078125
1645977431.023415,38400,1514.078125
1645977487.322598,38656,1514.078125
1645977548.19631,38912,1514.078125
1645977604.468605,39168,1514.078125
1645977660.731551,39424,1514.078125
1645977717.174743,39680,1514.078125
1645977773.818302,39936,1514.078125
1645977834.699826,40192,1514.078125
1645977891.057229,40448,1514.078125
1645977947.34875,40704,1514.078125
1645978003.682844,40960,1514.078125
1645978059.917641,41216,1514.078125
1645978121.36698,41472,1514.078125
1645978177.559255,41728,1514.078125
1645978233.992304,41984,1514.078125
1645978290.4488237,42240,1514.078125
1645978347.043283,42496,1514.078125
1645978408.684537,42752,1514.078125
1645978464.941789,43008,1514.078125
1645978521.292748,43264,1514.078125
1645978577.680312,43520,1514.078125
1645978634.017889,43776,1514.078125
1645978695.007018,44032,1514.078125
1645978751.377035,44288,1514.078125
1645978807.704091,44544,1514.078125
1645978864.213176,44800,1514.078125
1645978925.168363,45056,1514.078125
1645978981.418647,45312,1514.078125
1645979037.662948,45568,1514.078125
1645979093.940925,45824,1514.078125
1645979150.287337,46080,1514.078125
1645979211.791307,46336,1514.078125
1645979268.150765,46592,1514.078125
1645979324.49317,46848,1514.078125
1645979380.81326,47104,1514.078125
1645979437.256392,47360,1514.078125
1645979498.188911,47616,1514.078125
1645979554.550266,47872,1514.078125
1645979622.255555,48128,1514.078125
1645979678.755347,48384,1514.078125
1645979735.289004,48640,1514.078125
1645979796.285011,48896,1514.078125
1645979852.673695,49152,1514.078125
1645979909.007992,49408,1514.078125
1645979965.281797,49664,1514.078125
1645980021.598409,49920,1514.078125
1645980083.451356,50176,1514.078125
1645980139.804918,50432,1514.078125
1645980196.201863,50688,1514.078125
1645980252.554686,50944,1514.078125
1645980308.9436128,51200,1514.078125
1645980370.340746,51456,1514.078125
1645980426.718898,51712,1514.078125
1645980483.24973,51968,1514.078125
1645980539.827424,52224,1514.078125
1645980596.217948,52480,1514.078125
1645980657.425767,52736,1514.078125
1645980713.731395,52992,1514.078125
1645980770.263589,53248,1514.078125
1645980826.519818,53504,1514.078125
1645980883.3119118,53760,1514.078125
1645980944.192305,54016,1514.078125
1645981000.632642,54272,1514.078125
1645981056.961564,54528,1514.078125
1645981113.345383,54784,1514.078125
1645981169.690236,55040,1514.078125
1645981230.6302688,55296,1514.078125
1645981286.96848,55552,1514.078125
1645981343.358138,55808,1514.078125
1645981399.766091,56064,1514.078125
1645981460.996637,56320,1514.078125
1645981517.369885,56576,1514.078125
1645981573.80023,56832,1514.078125
1645981630.440258,57088,1514.078125
1645981686.714837,57344,1514.078125
1645981748.028529,57600,1514.078125
1645981804.549185,57856,1514.078125
1645981860.871463,58112,1514.078125
1645981917.230606,58368,1514.078125
1645981973.636519,58624,1514.078125
1645982034.361257,58880,1514.078125
1645982090.782214,59136,1514.078125
1645982147.202166,59392,1514.078125
1645982203.590874,59648,1514.078125
1645982260.096607,59904,1514.078125
1645982321.457165,60160,1514.078125
1645982377.833751,60416,1514.078125
1645982434.326205,60672,1514.078125
1645982490.662521,60928,1514.078125
1645982547.14705,61184,1514.078125
1645982608.12956,61440,1514.078125
1645982664.465109,61696,1514.078125
1645982720.874361,61952,1514.078125
1645982777.45194,62208,1514.078125
1645982833.785685,62464,1514.078125
