Namespace(alpha=0.95, alpha_vr=0.85, architecture='700-500-300-250', batch_size=128, data_set='Smile', epochs=10000, gamma=1.15, l_rate=0.001, log_file='logs/smile_adam_alpha.csv', seed=193012823, thr=1.0, w_scale=1.5)
Epoch 4619 556.1764 1.0000 1.0000
Epoch 4620 582.7885 1.0000 1.0000
Epoch 4621 550.7751 1.0000 1.0000
Epoch 4622 591.5162 1.0000 1.0000
Epoch 4623 567.9972 1.0000 1.0000
Epoch 4624 569.6540 1.0000 1.0000
Epoch 4625 599.6346 1.0000 1.0000
Epoch 4626 598.5897 1.0000 1.0000
Epoch 4627 553.3350 1.0000 1.0000
Epoch 4628 580.3760 1.0000 1.0000
Epoch 4629 581.3798 1.0000 1.0000
Epoch 4630 565.4410 1.0000 1.0000
Epoch 4631 565.3735 1.0000 1.0000
Epoch 4632 564.6038 1.0000 1.0000
Epoch 4633 559.1335 1.0000 1.0000
Epoch 4634 604.5377 1.0000 1.0000
Epoch 4635 554.2588 0.0000 0.0000
Epoch 4636 599.5789 0.0000 0.0000
Epoch 4637 578.8191 1.0000 1.0000
Epoch 4638 562.8281 0.0000 0.0000
Epoch 4639 584.2197 0.0000 0.0000
Epoch 4640 600.3784 0.0000 0.0000
Epoch 4641 564.6910 1.0000 1.0000
Epoch 4642 579.8542 1.0000 1.0000
Epoch 4643 548.3788 1.0000 1.0000
Epoch 4644 568.6650 1.0000 1.0000
Epoch 4645 569.8671 0.0000 0.0000
Epoch 4646 551.9307 0.0000 0.0000
Epoch 4647 552.2953 0.0000 0.0000
Epoch 4648 583.8929 1.0000 1.0000
Epoch 4649 564.4589 1.0000 1.0000
Epoch 4650 585.6042 1.0000 1.0000
Epoch 4651 573.9696 1.0000 1.0000
Epoch 4652 611.2947 1.0000 1.0000
Epoch 4653 575.8366 0.0000 0.0000
Epoch 4654 592.5301 0.0000 0.0000
Epoch 4655 572.2222 0.0000 0.0000
Epoch 4656 587.1161 1.0000 1.0000
Epoch 4657 584.1981 0.0000 0.0000
Epoch 4658 576.1860 1.0000 1.0000
Epoch 4659 541.8471 0.0000 0.0000
Epoch 4660 591.2920 1.0000 1.0000
Epoch 4661 565.9714 1.0000 1.0000
Epoch 4662 572.3939 1.0000 1.0000
Epoch 4663 559.9984 1.0000 1.0000
Epoch 4664 609.2656 1.0000 1.0000
Epoch 4665 576.5121 1.0000 1.0000
Epoch 4666 592.3041 1.0000 1.0000
Epoch 4667 554.3875 1.0000 1.0000
Epoch 4668 558.2007 1.0000 1.0000
Epoch 4669 542.2107 1.0000 1.0000
Epoch 4670 577.8395 1.0000 1.0000
Epoch 4671 560.7815 1.0000 1.0000
Epoch 4672 565.6926 1.0000 1.0000
Epoch 4673 572.3134 0.0000 0.0000
Epoch 4674 567.6533 0.0000 0.0000
Epoch 4675 607.3253 0.0000 0.0000
Epoch 4676 557.1805 1.0000 1.0000
Epoch 4677 615.5851 0.0000 0.0000
Epoch 4678 611.7429 1.0000 1.0000
Epoch 4679 601.2402 1.0000 1.0000
Epoch 4680 611.8589 1.0000 1.0000
Epoch 4681 598.9191 1.0000 1.0000
Epoch 4682 613.6412 1.0000 1.0000
Epoch 4683 571.5862 1.0000 1.0000
Epoch 4684 650.4258 1.0000 1.0000
Epoch 4685 609.6077 1.0000 1.0000
Epoch 4686 571.3322 0.0000 0.0000
Epoch 4687 588.6072 0.0000 0.0000
Epoch 4688 590.6320 0.0000 0.0000
Epoch 4689 587.6542 1.0000 1.0000
Epoch 4690 608.1554 0.0000 0.0000
Epoch 4691 605.2415 1.0000 1.0000
Epoch 4692 588.5652 1.0000 1.0000
Epoch 4693 589.8917 0.0000 0.0000
Epoch 4694 543.7029 0.0000 0.0000
Epoch 4695 600.0746 1.0000 1.0000
Epoch 4696 561.4771 1.0000 1.0000
Epoch 4697 545.7903 1.0000 1.0000
Epoch 4698 589.0253 1.0000 1.0000
Epoch 4699 593.9845 1.0000 1.0000
Epoch 4700 568.8423 1.0000 1.0000
Epoch 4701 561.0176 1.0000 1.0000
Epoch 4702 559.9346 1.0000 1.0000
Epoch 4703 570.9827 1.0000 1.0000
Epoch 4704 580.5590 1.0000 1.0000
Epoch 4705 570.8450 1.0000 1.0000
Epoch 4706 551.8495 1.0000 1.0000
Epoch 4707 590.7123 0.0000 0.0000
Epoch 4708 587.6235 1.0000 1.0000
Epoch 4709 573.0176 1.0000 1.0000
Epoch 4710 556.3221 0.0000 0.0000
Epoch 4711 573.7531 1.0000 1.0000
Epoch 4712 582.3491 1.0000 1.0000
Epoch 4713 583.7558 1.0000 1.0000
Epoch 4714 572.9449 1.0000 1.0000
Epoch 4715 571.3933 1.0000 1.0000
Epoch 4716 564.2283 1.0000 1.0000
Epoch 4717 573.3028 1.0000 1.0000
Epoch 4718 591.1847 1.0000 1.0000
Epoch 4719 568.7803 1.0000 1.0000
Epoch 4720 555.7899 1.0000 1.0000
Epoch 4721 581.0436 1.0000 1.0000
Epoch 4722 550.3083 0.0000 0.0000
Epoch 4723 590.2533 1.0000 1.0000
Epoch 4724 547.1944 1.0000 1.0000
Epoch 4725 586.9525 0.0000 0.0000
Epoch 4726 575.8592 1.0000 1.0000
Epoch 4727 605.8017 1.0000 1.0000
Epoch 4728 562.1975 1.0000 1.0000
Epoch 4729 598.3898 1.0000 1.0000
Epoch 4730 569.4670 1.0000 1.0000
Epoch 4731 569.9138 1.0000 1.0000
Epoch 4732 581.0443 1.0000 1.0000
Epoch 4733 565.8947 1.0000 1.0000
Epoch 4734 582.7355 1.0000 1.0000
Epoch 4735 543.5848 1.0000 1.0000
Epoch 4736 548.1400 1.0000 1.0000
Epoch 4737 566.0876 0.0000 0.0000
Epoch 4738 566.2083 0.0000 0.0000
Epoch 4739 601.9231 1.0000 1.0000
Epoch 4740 569.9579 0.0000 0.0000
Epoch 4741 571.8636 1.0000 1.0000
Epoch 4742 560.2770 1.0000 1.0000
Epoch 4743 566.7068 1.0000 1.0000
Epoch 4744 568.3519 1.0000 1.0000
Epoch 4745 574.5243 1.0000 1.0000
Epoch 4746 567.1943 1.0000 1.0000
Epoch 4747 585.1183 0.0000 0.0000
Epoch 4748 558.6967 0.0000 0.0000
Epoch 4749 613.3689 0.0000 0.0000
Epoch 4750 556.8472 1.0000 1.0000
Epoch 4751 584.4966 1.0000 1.0000
Epoch 4752 582.6702 1.0000 1.0000
Epoch 4753 572.3610 1.0000 1.0000
Epoch 4754 583.1198 1.0000 1.0000
Epoch 4755 612.5694 0.0000 0.0000
Epoch 4756 570.0764 1.0000 1.0000
Epoch 4757 612.8857 1.0000 1.0000
Epoch 4758 624.1276 1.0000 1.0000
Epoch 4759 594.3822 1.0000 1.0000
Epoch 4760 590.8104 1.0000 1.0000
Epoch 4761 548.3682 1.0000 1.0000
Epoch 4762 565.5891 1.0000 1.0000
Epoch 4763 573.7201 1.0000 1.0000
Epoch 4764 549.7151 1.0000 1.0000
Epoch 4765 582.7453 1.0000 1.0000
Epoch 4766 549.9012 0.0000 0.0000
Epoch 4767 550.8118 1.0000 1.0000
Epoch 4768 566.9709 0.0000 0.0000
Epoch 4769 555.0689 1.0000 1.0000
Epoch 4770 566.7392 1.0000 1.0000
Epoch 4771 573.0755 0.0000 0.0000
Epoch 4772 583.8700 0.0000 0.0000
Epoch 4773 555.4926 1.0000 1.0000
Epoch 4774 566.3954 1.0000 1.0000
Epoch 4775 557.2195 1.0000 1.0000
Epoch 4776 586.9836 1.0000 1.0000
Epoch 4777 571.4784 1.0000 1.0000
Epoch 4778 568.3973 0.0000 0.0000
Epoch 4779 535.7958 0.0000 0.0000
Epoch 4780 549.9273 0.0000 0.0000
Epoch 4781 559.6944 1.0000 1.0000
Epoch 4782 601.5493 1.0000 1.0000
Epoch 4783 590.7426 0.0000 0.0000
Epoch 4784 579.9745 1.0000 1.0000
Epoch 4785 580.8751 1.0000 1.0000
Epoch 4786 571.5953 1.0000 1.0000
Epoch 4787 596.7687 1.0000 1.0000
Epoch 4788 562.0596 1.0000 1.0000
Epoch 4789 570.5822 1.0000 1.0000
Epoch 4790 595.2272 1.0000 1.0000
Epoch 4791 597.5156 1.0000 1.0000
Epoch 4792 561.0330 0.0000 0.0000
Epoch 4793 586.7231 1.0000 1.0000
Epoch 4794 582.4243 1.0000 1.0000
Epoch 4795 581.8169 0.0000 0.0000
Epoch 4796 545.1575 0.0000 0.0000
Epoch 4797 576.1408 1.0000 1.0000
Epoch 4798 556.4821 1.0000 1.0000
Epoch 4799 591.3808 1.0000 1.0000
Epoch 4800 597.2568 1.0000 1.0000
Epoch 4801 568.8480 1.0000 1.0000
Epoch 4802 586.1562 0.0000 0.0000
Epoch 4803 571.4753 1.0000 1.0000
Epoch 4804 561.5292 1.0000 1.0000
Epoch 4805 581.0468 1.0000 1.0000
Epoch 4806 587.9185 1.0000 1.0000
Epoch 4807 597.8268 1.0000 1.0000
Epoch 4808 569.4869 1.0000 1.0000
Epoch 4809 592.4349 0.0000 0.0000
Epoch 4810 619.4073 1.0000 1.0000
Epoch 4811 599.7712 1.0000 1.0000
Epoch 4812 599.5615 1.0000 1.0000
Epoch 4813 595.6703 1.0000 1.0000
Epoch 4814 609.4675 0.0000 0.0000
Epoch 4815 591.4695 0.0000 0.0000
Epoch 4816 590.6579 1.0000 1.0000
Epoch 4817 617.6161 1.0000 1.0000
Epoch 4818 585.7255 1.0000 1.0000
Epoch 4819 581.0508 1.0000 1.0000
Epoch 4820 604.5677 1.0000 1.0000
Epoch 4821 574.1246 1.0000 1.0000
Epoch 4822 595.4039 1.0000 1.0000
Epoch 4823 607.2355 1.0000 1.0000
Epoch 4824 606.5835 1.0000 1.0000
Epoch 4825 577.1592 0.0000 0.0000
Epoch 4826 574.9919 0.0000 0.0000
Epoch 4827 585.0523 1.0000 1.0000
Epoch 4828 588.0675 1.0000 1.0000
Epoch 4829 619.4168 1.0000 1.0000
Epoch 4830 572.6929 1.0000 1.0000
Epoch 4831 602.0766 1.0000 1.0000
Epoch 4832 587.6229 1.0000 1.0000
Epoch 4833 613.2921 0.0000 0.0000
Epoch 4834 564.6545 0.0000 0.0000
Epoch 4835 566.9997 0.0000 0.0000
Epoch 4836 593.9295 1.0000 1.0000
Epoch 4837 557.6917 1.0000 1.0000
Epoch 4838 604.6768 1.0000 1.0000
Epoch 4839 563.9897 1.0000 1.0000
Epoch 4840 592.7272 1.0000 1.0000
Epoch 4841 594.4822 1.0000 1.0000
Epoch 4842 597.8447 1.0000 1.0000
Epoch 4843 625.7930 1.0000 1.0000
Epoch 4844 576.7211 0.0000 0.0000
Epoch 4845 611.3019 1.0000 1.0000
Epoch 4846 574.7142 1.0000 1.0000
Epoch 4847 616.1627 1.0000 1.0000
Epoch 4848 561.0334 0.0000 0.0000
Epoch 4849 628.4052 1.0000 1.0000
Epoch 4850 594.9957 1.0000 1.0000
Epoch 4851 612.1776 1.0000 1.0000
Epoch 4852 590.6353 1.0000 1.0000
Epoch 4853 598.6392 1.0000 1.0000
Epoch 4854 597.0946 1.0000 1.0000
Epoch 4855 627.3044 1.0000 1.0000
Epoch 4856 573.4871 1.0000 1.0000
Epoch 4857 637.2374 1.0000 1.0000
Epoch 4858 583.1077 1.0000 1.0000
Epoch 4859 623.8505 0.0000 0.0000
Epoch 4860 604.9599 0.0000 0.0000
Epoch 4861 608.5279 1.0000 1.0000
Epoch 4862 614.6254 1.0000 1.0000
Epoch 4863 604.4576 1.0000 1.0000
Epoch 4864 606.8652 1.0000 1.0000
Epoch 4865 611.3949 1.0000 1.0000
Epoch 4866 566.8057 1.0000 1.0000
Epoch 4867 572.1229 1.0000 1.0000
Epoch 4868 528.6086 0.0000 0.0000
Epoch 4869 562.3137 0.0000 0.0000
Epoch 4870 570.4912 0.0000 0.0000
Epoch 4871 561.3356 1.0000 1.0000
Epoch 4872 591.2198 1.0000 1.0000
Epoch 4873 563.0190 1.0000 1.0000
Epoch 4874 565.0437 1.0000 1.0000
Epoch 4875 553.4404 1.0000 1.0000
Epoch 4876 578.5810 1.0000 1.0000
Epoch 4877 543.6820 1.0000 1.0000
Epoch 4878 594.9839 1.0000 1.0000
Epoch 4879 553.3300 1.0000 1.0000
Epoch 4880 578.6774 0.0000 0.0000
Epoch 4881 545.0859 0.0000 0.0000
Epoch 4882 577.5865 1.0000 1.0000
Epoch 4883 553.5270 1.0000 1.0000
Epoch 4884 563.6941 0.0000 0.0000
Epoch 4885 573.1359 0.0000 0.0000
Epoch 4886 582.0009 1.0000 1.0000
Epoch 4887 550.1525 1.0000 1.0000
Epoch 4888 588.4886 1.0000 1.0000
Epoch 4889 564.0162 1.0000 1.0000
Epoch 4890 576.4401 1.0000 1.0000
Epoch 4891 589.0236 1.0000 1.0000
Epoch 4892 553.9306 1.0000 1.0000
Epoch 4893 600.1464 0.0000 0.0000
Epoch 4894 547.9772 0.0000 0.0000
Epoch 4895 597.7327 0.0000 0.0000
Epoch 4896 595.6313 1.0000 1.0000
Epoch 4897 572.0114 1.0000 1.0000
Epoch 4898 564.1629 1.0000 1.0000
Epoch 4899 584.8683 1.0000 1.0000
Epoch 4900 558.6620 1.0000 1.0000
Epoch 4901 595.4676 1.0000 1.0000
Epoch 4902 582.9980 0.0000 0.0000
Epoch 4903 574.8096 0.0000 0.0000
Epoch 4904 591.4211 0.0000 0.0000
Epoch 4905 572.8957 0.0000 0.0000
Epoch 4906 572.8526 1.0000 1.0000
Epoch 4907 594.6995 1.0000 1.0000
Epoch 4908 601.6378 1.0000 1.0000
Epoch 4909 563.2040 1.0000 1.0000
Epoch 4910 577.2955 1.0000 1.0000
Epoch 4911 571.9626 1.0000 1.0000
Epoch 4912 594.8904 0.0000 0.0000
Epoch 4913 547.2935 1.0000 1.0000
Epoch 4914 573.4016 1.0000 1.0000
Epoch 4915 550.0024 1.0000 1.0000
Epoch 4916 595.7062 0.0000 0.0000
Epoch 4917 570.6935 0.0000 0.0000
Epoch 4918 596.1588 0.0000 0.0000
Epoch 4919 542.7941 1.0000 1.0000
Epoch 4920 590.0255 1.0000 1.0000
Epoch 4921 582.1118 1.0000 1.0000
Epoch 4922 567.7791 1.0000 1.0000
Epoch 4923 598.0630 1.0000 1.0000
Epoch 4924 581.1989 1.0000 1.0000
Epoch 4925 592.6904 1.0000 1.0000
Epoch 4926 558.6802 1.0000 1.0000
Epoch 4927 573.9625 1.0000 1.0000
Epoch 4928 598.9789 1.0000 1.0000
Epoch 4929 593.6265 1.0000 1.0000
Epoch 4930 586.0449 1.0000 1.0000
Epoch 4931 575.9186 0.0000 0.0000
Epoch 4932 587.1093 0.0000 0.0000
Epoch 4933 583.0522 1.0000 1.0000
Epoch 4934 563.6993 1.0000 1.0000
Epoch 4935 598.9482 1.0000 1.0000
Epoch 4936 564.6273 1.0000 1.0000
Epoch 4937 583.6889 1.0000 1.0000
Epoch 4938 570.5314 1.0000 1.0000
Epoch 4939 582.8431 1.0000 1.0000
Epoch 4940 575.9791 1.0000 1.0000
Epoch 4941 545.2250 1.0000 1.0000
Epoch 4942 588.3190 1.0000 1.0000
Epoch 4943 573.5599 1.0000 1.0000
Epoch 4944 556.9913 0.0000 0.0000
Epoch 4945 564.4316 0.0000 0.0000
Epoch 4946 554.6113 1.0000 1.0000
Epoch 4947 587.7695 1.0000 1.0000
Epoch 4948 536.9003 1.0000 1.0000
Epoch 4949 610.2465 1.0000 1.0000
Epoch 4950 565.9343 1.0000 1.0000
Epoch 4951 607.3349 0.0000 0.0000
Epoch 4952 586.9047 1.0000 1.0000
Epoch 4953 565.2447 1.0000 1.0000
Epoch 4954 596.0656 1.0000 1.0000
Epoch 4955 571.0903 1.0000 1.0000
Epoch 4956 587.7916 1.0000 1.0000
Epoch 4957 575.3138 0.0000 0.0000
Epoch 4958 577.8193 0.0000 0.0000
Epoch 4959 546.2286 0.0000 0.0000
Epoch 4960 547.6217 1.0000 1.0000
Epoch 4961 584.1378 1.0000 1.0000
Epoch 4962 590.8626 1.0000 1.0000
Epoch 4963 578.3768 1.0000 1.0000
Epoch 4964 604.4069 1.0000 1.0000
Epoch 4965 589.1972 1.0000 1.0000
Epoch 4966 612.0583 1.0000 1.0000
Epoch 4967 579.1727 1.0000 1.0000
Epoch 4968 583.4156 1.0000 1.0000
Epoch 4969 586.5141 1.0000 1.0000
Epoch 4970 601.6774 1.0000 1.0000
Epoch 4971 565.3599 1.0000 1.0000
Epoch 4972 600.8931 1.0000 1.0000
Epoch 4973 576.7822 1.0000 1.0000
Epoch 4974 579.9071 1.0000 1.0000
Epoch 4975 561.0484 1.0000 1.0000
Epoch 4976 575.2379 1.0000 1.0000
Epoch 4977 585.4611 1.0000 1.0000
Epoch 4978 543.1895 0.0000 0.0000
Epoch 4979 561.3835 1.0000 1.0000
Epoch 4980 588.8147 1.0000 1.0000
Epoch 4981 567.2795 0.0000 0.0000
Epoch 4982 568.9672 1.0000 1.0000
Epoch 4983 573.9220 1.0000 1.0000
Epoch 4984 555.9543 1.0000 1.0000
Epoch 4985 568.2697 1.0000 1.0000
Epoch 4986 541.5469 1.0000 1.0000
Epoch 4987 584.9231 0.0000 0.0000
Epoch 4988 557.5745 1.0000 1.0000
Epoch 4989 567.2907 1.0000 1.0000
Epoch 4990 556.1415 1.0000 1.0000
Epoch 4991 569.6898 1.0000 1.0000
Epoch 4992 543.3516 1.0000 1.0000
Epoch 4993 571.3267 1.0000 1.0000
Epoch 4994 564.6287 0.0000 0.0000
Epoch 4995 599.8243 0.0000 0.0000
Epoch 4996 555.8818 1.0000 1.0000
Epoch 4997 585.7111 1.0000 1.0000
Epoch 4998 556.3705 1.0000 1.0000
Epoch 4999 579.3004 1.0000 1.0000
Epoch 5000 553.6371 1.0000 1.0000
Epoch 5001 573.4020 1.0000 1.0000
Epoch 5002 570.3345 1.0000 1.0000
Epoch 5003 620.0909 1.0000 1.0000
Epoch 5004 554.1978 1.0000 1.0000
Epoch 5005 606.2640 1.0000 1.0000
Epoch 5006 544.8663 1.0000 1.0000
Epoch 5007 549.6932 1.0000 1.0000
Epoch 5008 549.7731 1.0000 1.0000
Epoch 5009 581.2730 1.0000 1.0000
Epoch 5010 560.3254 1.0000 1.0000
Epoch 5011 567.0483 1.0000 1.0000
Epoch 5012 541.5020 1.0000 1.0000
Epoch 5013 570.9276 1.0000 1.0000
Epoch 5014 555.5163 1.0000 1.0000
Epoch 5015 545.6349 1.0000 1.0000
Epoch 5016 551.6626 1.0000 1.0000
Epoch 5017 558.9462 1.0000 1.0000
Epoch 5018 566.6531 0.0000 0.0000
Epoch 5019 568.5568 0.0000 0.0000
Epoch 5020 568.2418 1.0000 1.0000
Epoch 5021 546.0108 1.0000 1.0000
Epoch 5022 540.6035 1.0000 1.0000
Epoch 5023 558.0509 1.0000 1.0000
Epoch 5024 559.0642 1.0000 1.0000
Epoch 5025 538.8760 1.0000 1.0000
Epoch 5026 546.7425 1.0000 1.0000
Epoch 5027 565.1925 1.0000 1.0000
Epoch 5028 540.1132 0.0000 0.0000
Epoch 5029 596.1588 0.0000 0.0000
Epoch 5030 557.0494 0.0000 0.0000
Epoch 5031 562.1716 0.0000 0.0000
Epoch 5032 580.5684 0.0000 0.0000
Epoch 5033 552.7370 1.0000 1.0000
Epoch 5034 552.0217 1.0000 1.0000
Epoch 5035 559.8779 1.0000 1.0000
Epoch 5036 606.4721 1.0000 1.0000
Epoch 5037 578.4814 1.0000 1.0000
Epoch 5038 606.8210 0.0000 0.0000
Epoch 5039 586.8738 1.0000 1.0000
Epoch 5040 582.4892 1.0000 1.0000
Epoch 5041 546.2675 1.0000 1.0000
Epoch 5042 575.8642 1.0000 1.0000
Epoch 5043 562.1285 1.0000 1.0000
Epoch 5044 605.8745 0.0000 0.0000
Epoch 5045 595.2305 1.0000 1.0000
Epoch 5046 584.9687 1.0000 1.0000
Epoch 5047 577.6614 1.0000 1.0000
Epoch 5048 594.9653 0.0000 0.0000
Epoch 5049 553.8842 0.0000 0.0000
Epoch 5050 592.8207 0.0000 0.0000
Epoch 5051 554.6576 1.0000 1.0000
Epoch 5052 562.0919 1.0000 1.0000
Epoch 5053 572.6730 1.0000 1.0000
Epoch 5054 567.1992 1.0000 1.0000
Epoch 5055 578.8585 1.0000 1.0000
Epoch 5056 571.7435 1.0000 1.0000
Epoch 5057 581.5335 0.0000 0.0000
Epoch 5058 588.7331 1.0000 1.0000
Epoch 5059 543.5095 1.0000 1.0000
Epoch 5060 558.3593 0.0000 0.0000
Epoch 5061 588.8798 0.0000 0.0000
Epoch 5062 525.6998 1.0000 1.0000
Epoch 5063 603.7328 0.0000 0.0000
Epoch 5064 599.2520 1.0000 1.0000
Epoch 5065 571.7510 1.0000 1.0000
Epoch 5066 578.4985 1.0000 1.0000
Epoch 5067 581.8776 1.0000 1.0000
Epoch 5068 559.4470 1.0000 1.0000
Epoch 5069 551.9382 1.0000 1.0000
Epoch 5070 563.1793 1.0000 1.0000
Epoch 5071 581.7231 1.0000 1.0000
Epoch 5072 566.2079 1.0000 1.0000
Epoch 5073 578.1820 1.0000 1.0000
Epoch 5074 573.4370 1.0000 1.0000
Epoch 5075 583.5879 1.0000 1.0000
Epoch 5076 592.1072 1.0000 1.0000
Epoch 5077 593.8630 1.0000 1.0000
Epoch 5078 575.9973 1.0000 1.0000
Epoch 5079 594.5783 1.0000 1.0000
Epoch 5080 573.2871 0.0000 0.0000
Epoch 5081 564.7847 1.0000 1.0000
Epoch 5082 556.3192 1.0000 1.0000
Epoch 5083 591.9670 1.0000 1.0000
Epoch 5084 563.6503 1.0000 1.0000
Epoch 5085 566.3424 1.0000 1.0000
Epoch 5086 607.8600 1.0000 1.0000
Epoch 5087 577.5733 1.0000 1.0000
Epoch 5088 568.9536 0.0000 0.0000
Epoch 5089 592.8736 1.0000 1.0000
Epoch 5090 587.1548 1.0000 1.0000
Epoch 5091 595.4780 0.0000 0.0000
Epoch 5092 577.3087 1.0000 1.0000
Epoch 5093 574.3972 1.0000 1.0000
Epoch 5094 591.7970 1.0000 1.0000
Epoch 5095 606.1547 1.0000 1.0000
Epoch 5096 559.3508 1.0000 1.0000
Epoch 5097 592.4614 1.0000 1.0000
Epoch 5098 563.1821 0.0000 0.0000
Epoch 5099 569.6895 0.0000 0.0000
Epoch 5100 600.1525 0.0000 0.0000
Epoch 5101 591.2371 1.0000 1.0000
Epoch 5102 590.5695 1.0000 1.0000
Epoch 5103 568.9164 1.0000 1.0000
Epoch 5104 566.0975 1.0000 1.0000
Epoch 5105 580.0092 1.0000 1.0000
Epoch 5106 571.2487 1.0000 1.0000
Epoch 5107 589.9720 1.0000 1.0000
Epoch 5108 573.8529 1.0000 1.0000
Epoch 5109 565.3078 1.0000 1.0000
Epoch 5110 592.3638 0.0000 0.0000
Epoch 5111 563.9075 1.0000 1.0000
Epoch 5112 587.8472 1.0000 1.0000
Epoch 5113 564.2453 1.0000 1.0000
Epoch 5114 581.0887 1.0000 1.0000
Epoch 5115 562.3029 0.0000 0.0000
Epoch 5116 547.6148 1.0000 1.0000
Epoch 5117 583.9651 1.0000 1.0000
Epoch 5118 559.5877 1.0000 1.0000
Epoch 5119 580.5182 1.0000 1.0000
Epoch 5120 555.1807 1.0000 1.0000
Epoch 5121 578.9293 1.0000 1.0000
Epoch 5122 572.9637 1.0000 1.0000
Epoch 5123 577.6617 0.0000 0.0000
Epoch 5124 589.2792 1.0000 1.0000
Epoch 5125 565.4832 1.0000 1.0000
Epoch 5126 578.3289 1.0000 1.0000
Epoch 5127 591.4358 0.0000 0.0000
Epoch 5128 559.9808 0.0000 0.0000
Epoch 5129 596.0432 1.0000 1.0000
Epoch 5130 554.1854 1.0000 1.0000
Epoch 5131 571.3459 1.0000 1.0000
Epoch 5132 559.5641 1.0000 1.0000
Epoch 5133 585.9993 1.0000 1.0000
Epoch 5134 539.6830 1.0000 1.0000
Epoch 5135 602.4256 0.0000 0.0000
Epoch 5136 577.2569 0.0000 0.0000
Epoch 5137 565.5251 0.0000 0.0000
Epoch 5138 568.7748 1.0000 1.0000
Epoch 5139 548.7925 1.0000 1.0000
Epoch 5140 548.0684 1.0000 1.0000
Epoch 5141 575.3792 1.0000 1.0000
Epoch 5142 525.0827 1.0000 1.0000
Epoch 5143 549.8909 1.0000 1.0000
Epoch 5144 545.4705 0.0000 0.0000
Epoch 5145 549.8828 1.0000 1.0000
Epoch 5146 576.9198 1.0000 1.0000
Epoch 5147 537.7678 1.0000 1.0000
Epoch 5148 560.4173 1.0000 1.0000
Epoch 5149 570.6847 1.0000 1.0000
Epoch 5150 530.1703 1.0000 1.0000
Epoch 5151 516.4908 1.0000 1.0000
Epoch 5152 549.5136 1.0000 1.0000
Epoch 5153 540.3093 1.0000 1.0000
Epoch 5154 559.3795 1.0000 1.0000
Epoch 5155 525.9937 0.0000 0.0000
Epoch 5156 576.7323 0.0000 0.0000
Epoch 5157 563.2485 0.0000 0.0000
Epoch 5158 600.4703 0.0000 0.0000
Epoch 5159 573.8774 1.0000 1.0000
Epoch 5160 576.6838 1.0000 1.0000
Epoch 5161 586.2281 1.0000 1.0000
Epoch 5162 569.0338 1.0000 1.0000
Epoch 5163 564.2580 1.0000 1.0000
Epoch 5164 579.8574 1.0000 1.0000
Epoch 5165 561.8809 1.0000 1.0000
Epoch 5166 587.0494 1.0000 1.0000
Epoch 5167 544.8649 1.0000 1.0000
Epoch 5168 567.8746 1.0000 1.0000
Epoch 5169 568.5426 1.0000 1.0000
Epoch 5170 593.9668 0.0000 0.0000
Epoch 5171 576.5337 0.0000 0.0000
Epoch 5172 595.9189 1.0000 1.0000
Epoch 5173 582.3621 1.0000 1.0000
Epoch 5174 570.9221 0.0000 0.0000
Epoch 5175 564.9603 1.0000 1.0000
Epoch 5176 602.1627 1.0000 1.0000
Epoch 5177 570.5118 1.0000 1.0000
Epoch 5178 594.5847 1.0000 1.0000
Epoch 5179 583.7497 1.0000 1.0000
Epoch 5180 558.5605 1.0000 1.0000
Epoch 5181 567.8085 1.0000 1.0000
Epoch 5182 578.9603 1.0000 1.0000
Epoch 5183 553.7429 1.0000 1.0000
Epoch 5184 543.0131 1.0000 1.0000
Epoch 5185 590.4517 1.0000 1.0000
Epoch 5186 544.0419 1.0000 1.0000
Epoch 5187 565.8079 1.0000 1.0000
Epoch 5188 564.2672 1.0000 1.0000
Epoch 5189 564.2133 1.0000 1.0000
Epoch 5190 557.4986 1.0000 1.0000
Epoch 5191 564.9773 1.0000 1.0000
Epoch 5192 557.6759 1.0000 1.0000
Epoch 5193 582.8544 0.0000 0.0000
Epoch 5194 550.3176 0.0000 0.0000
Epoch 5195 556.5021 1.0000 1.0000
Epoch 5196 592.8138 1.0000 1.0000
Epoch 5197 589.4191 1.0000 1.0000
Epoch 5198 557.9700 1.0000 1.0000
Epoch 5199 567.6395 1.0000 1.0000
Epoch 5200 576.5811 1.0000 1.0000
Epoch 5201 599.6921 1.0000 1.0000
Epoch 5202 560.8339 1.0000 1.0000
Epoch 5203 581.1444 0.0000 0.0000
Epoch 5204 564.9427 0.0000 0.0000
Epoch 5205 580.6475 1.0000 1.0000
Epoch 5206 548.0740 0.0000 0.0000
Epoch 5207 594.7623 1.0000 1.0000
Epoch 5208 551.5661 1.0000 1.0000
Epoch 5209 560.9301 1.0000 1.0000
Epoch 5210 571.4335 1.0000 1.0000
Epoch 5211 578.2387 0.0000 0.0000
Epoch 5212 567.4991 1.0000 1.0000
Epoch 5213 559.9327 1.0000 1.0000
Epoch 5214 543.2846 1.0000 1.0000
Epoch 5215 580.7151 1.0000 1.0000
Epoch 5216 576.9311 1.0000 1.0000
Epoch 5217 555.8024 1.0000 1.0000
Epoch 5218 586.7885 1.0000 1.0000
Epoch 5219 553.7604 0.0000 0.0000
Epoch 5220 566.3596 0.0000 0.0000
Epoch 5221 545.9606 1.0000 1.0000
